account_id,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
93474,22258,20754,24370,26942,24907,25500,25784,26908,25383,25030,24512,25211,23504,24878,24571,23897,
93475,17443,16424,16357,13347,14292,15840,14138,14192,14155,17168,16860,19579,21363,18261,17435,18836,
93476,,,,3270,2789,3078,3162,3110,3055,3031,2970,3051,2795,3307,3136,2757,
93477,,,,105498,93780,93432,90746,91379,93851,94223,82119,93360,105008,109989,101649,100319,
93478,116463,118030,113550,118193,18789,0,77046,106436,107159,107536,108828,108656,107752,44622,96586,91755,
93479,,,,65610,59954,72450,40663,30923,34987,43659,32200,24254,37742,26657,12812,75934,
93480,14419,13683,11958,10488,12162,11868,9235,5778,,,,,,,,,
93481,,,,684,0,,,,,,,,,,,,
93482,,,,58441,47555,59116,59259,60154,55441,51771,51069,54906,67415,64885,65495,63049,
93483,9617,9114,11366,11967,7335,3925,0,,,,,,,,,,
93484,54206,55780,54361,54593,50839,50122,51968,50971,56226,51130,48620,51895,55987,58374,50754,53418,
93485,,,,48192,36661,52013,44065,40150,33717,1843,2531,2239,2063,2086,4803,3273,
93486,,,,4172,2338,3822,5518,5282,5076,5559,5329,6165,6972,7261,2350,,
93487,130903,129494,130843,139839,130850,134281,117718,124552,122958,113037,111241,119657,125205,121174,114481,118513,
93488,40103,39997,36653,32823,30111,31450,31146,32991,18428,11169,12547,15195,14599,16950,13340,8719,
93489,34045,36445,36441,19023,638,,,,,,,,,,,,
93490,,,,28642,26416,22329,24456,25291,31029,33615,31451,39336,48854,Not Reported,,,
93491,36456,34965,30578,31919,30351,31456,29725,31347,29009,24979,24829,27230,27112,26605,25428,24771,
93492,24651,24124,28097,27818,24361,25219,26480,27272,24229,23514,25739,24993,24572,24554,13717,13538,
93493,,,,13025,12698,13556,13140,12666,13038,12620,12220,11872,11910,12230,11340,12178,
93494,45969,43918,40024,37676,38372,41574,35326,37709,33945,26337,27171,27698,27399,27311,24962,24840,
93495,,,,1160,Not Reported,,,,,,,,,,,,
93496,41931,44786,45138,44328,37476,36195,39518,42634,37884,37172,30594,31728,39350,47826,43596,32922,
93497,19239,17275,15245,12481,11884,13387,11961,12279,13068,9789,10636,10440,10742,9254,9291,1659,
93498,,,,0,0,,,,,,,,,,,,
93500,36163,31809,28632,36791,24550,31821,26267,28374,27092,23853,25316,27067,25458,23310,20530,18829,
93501,,,,5070,10871,9842,8492,7545,8196,11514,5936,8437,9620,8099,11258,403,
93503,36188,33580,31176,33118,30672,31975,27256,26983,23393,21938,21322,20084,20244,18316,18578,17965,
93504,,,,4934,0,0,0,Not Reported,,,,,,,,,
93505,,,,6709,10272,7104,7853,9913,1189,0,,,,,,,
93507,26693,24658,22669,20824,20724,21841,17132,15511,16057,14305,14992,14395,14805,13123,12563,11921,
93508,,,,4888,256,4522,6603,637,,,,,,,,,
93509,22710,24900,20652,18694,15219,16973,17006,17491,17968,15991,15811,8647,3922,,,,
93510,,,,274,0,,,,,,,,,,,,
93511,,,,0,0,0,0,,,,,,,,,,
93512,1272,0,0,0,0,,,,,,,,,,,,
93513,36693,36333,33544,37418,32166,35963,31655,30843,30050,27142,26916,28836,27621,25786,24173,24665,
93514,50025,51709,44138,47942,48746,48809,40745,44002,43977,36439,37926,41863,42595,40582,40779,40115,
93515,,,,4519,5164,5841,4980,5222,6510,5904,2061,152,,,,,
93516,,,,0,0,0,0,,,,,,,,,,
93517,4310,4378,4026,5501,5455,5635,4056,5113,4472,4605,4535,4149,5066,4964,4680,606,
93518,9369,9014,9355,9186,9456,10197,8380,8086,7788,6966,7093,7607,7844,7670,3914,,
93519,,,,0,0,0,0,,,,,,,,,,
93520,21341,20762,19720,16390,16825,18126,16308,16939,15875,13745,14610,16833,19525,15936,14309,14835,
93522,,,,4214,5880,9358,8720,7329,7600,8995,4287,9626,7854,7821,5770,0,
93523,,,,0,0,0,0,,,,,,,,,,
93524,19081,20831,31888,12704,21375,18234,20249,23518,19350,18173,17611,18045,19210,18947,18476,17577,
93525,64660,59051,59353,60212,61724,69987,60376,59898,57922,52490,56868,60097,64603,61702,61886,57550,
93526,,,,3355,5719,6225,5628,5995,4964,8447,4175,3015,4258,,,,
93528,58593,53731,58484,54204,54564,61941,56166,60983,57917,53679,52888,56853,54379,50609,37884,42692,
93529,,,,20053,19759,23785,19834,20143,31259,31693,67,,,,,,
93531,,,,12638,9014,6261,7080,8675,8576,11023,13486,15915,18485,20255,19540,19817,
93532,11138,11247,10383,9555,9399,10107,10538,7835,,,,,,,,,
93533,,,,25783,27392,29221,30761,31856,25885,24835,20107,19380,30896,30591,26725,27789,
93534,,,,48839,175718,178000,187222,187451,171419,174941,174104,169273,127064,125022,118897,120749,
93535,14550,14471,13613,11722,12346,14266,11564,11982,11993,10582,10765,11315,12735,12542,4736,,
93536,,,,18313,16826,17816,16050,16322,15309,16714,15440,18141,17580,18895,16620,12718,
93537,6734,7741,6778,5861,6033,6869,6029,5988,5636,2274,,,,,,,
93538,,,,10270,8247,5780,2618,2300,1579,455,190,577,1149,1453,870,816,
93540,,,,20901,22629,24007,25444,31479,40196,49681,52898,56408,64987,41627,42553,43949,
93541,31288,30563,27753,27526,25294,29712,23731,27623,25117,18983,21372,19935,20772,18459,16383,15586,
93542,,,,1055925,2102924,2356035,2281760,2722755,2532137,2488611,2350415,2027837,2605436,2454232,2450404,2402875,
93543,,,,3053,2262,3090,2756,799,,,,,,,,,
93544,29998,30480,37853,47240,40167,45317,43692,44501,43552,33253,33633,34427,39306,34649,34353,35073,
93546,52793,51286,46274,44919,43702,43383,39555,38001,40118,41802,33624,33231,36079,33543,29241,25958,
93548,18755,17290,19648,17097,17680,20763,17981,18411,17885,15646,16935,18719,20524,21069,18025,18398,
93549,,,,0,8014,12800,12485,9582,11171,10200,13204,6447,15671,15461,15302,11047,
93554,393,925,150,0,Not Reported,,,,,,,,,,,,
93557,3105,2615,292,305,0,0,0,,,,,,,,,,
93558,14817,14645,13886,11741,10110,11978,11038,10123,9548,8405,9300,10229,3534,,,,
93559,,,,,20383,58993,64184,27573,,,,,,,,,
93560,0,0,0,0,Not Reported,,Not Reported,,,,,,,,,,
93562,74236,73770,69104,67409,61306,67910,55619,55354,58986,47209,47648,49797,49505,50296,47010,48195,
93563,8605,7776,6615,6888,5894,5966,3144,845,3330,3893,4670,6514,7515,8009,8867,8751,
93564,26851,25694,23168,17652,18249,21003,17634,20108,17682,15077,16568,18157,19523,18353,17217,20157,
93565,8178,10806,9326,14276,19892,13579,11232,10870,18272,17832,15343,11207,17403,18071,16330,,
93566,,,,,731039,938845,862067,800815,738067,572846,660975,752803,729267,776743,759828,783029,
93567,72070,62757,60332,53169,48303,38302,34902,9795,,,,,,,,,
93568,19746,18348,18306,17448,18223,21123,17964,17616,13823,12557,12168,13837,16219,6437,,,
93569,1697392,1622121,1505584,1501213,1606130,1445134,1312457,1193853,1153452,1043303,1144354,1110598,1227413,1294641,1141567,1175273,
93570,4939,4400,6527,,Not Reported,Not Reported,,,,,,,,,,,
93571,32620,33814,34278,30647,29742,31774,27086,30944,26344,22972,20572,17521,16848,19688,16717,15495,
93572,30822,32105,40270,39458,30811,35196,41311,35808,42487,37973,35449,37290,35477,28716,30013,33192,
93574,0,0,0,0,0,0,0,0,1,7347,7233,7500,7691,7353,6647,4562,
93575,901,1265,356,,Not Reported,Not Reported,,,,,,,,,,,
93576,0,0,0,Not Reported,Not Reported,Not Reported,,,,,,,,,,,
93577,2322,2089,2370,2049,1324,1680,1764,910,858,936,1382,1742,1718,1592,799,1315,
93578,34382,37833,43164,36727,40811,36243,23328,Not Reported,,,,,,,,,
93579,39257,35921,36348,40268,42776,43023,41839,32560,32034,22401,21872,26077,30744,33412,33168,30713,
93581,0,24,0,0,0,0,0,0,957,Not Reported,Not Reported,Not Reported,,,,,
93582,29314,28525,25711,24776,14893,17582,9011,18131,8060,11741,5659,7026,5985,0,0,,
93583,1875,1574,341,Not Reported,Not Reported,Not Reported,,,,,,,,,,,
93585,,,,,4416,8007,5547,3982,4595,3132,5034,9999,10444,12130,10908,9862,
93587,17477,14221,11781,3850,3669,6815,4512,5101,4536,1971,111,0,20,0,0,1,
93588,36919,36371,37256,43002,35947,43820,41516,28425,27411,28724,26445,29775,30359,30296,31422,34688,
93590,,,,,2742,0,0,0,0,0,0,0,0,,,,
93591,1423,1158,,,Not Reported,Not Reported,,,,,,,,,,,
93592,24535,30631,46764,44186,53287,42016,45673,49020,45292,41792,42982,45036,46626,46708,35217,27760,
93594,9624,7804,8059,6675,5902,7172,5014,0,,,,,,,,,
93595,82332,76939,67333,62791,64469,70013,62892,66334,66690,61942,60535,67356,63513,60105,53675,52739,
93596,23800,25320,26829,32004,32728,33324,35646,34020,30787,27888,26980,26460,22780,25757,27453,26305,
93597,,,,,8498,8246,7334,7157,7566,6767,6453,7105,7490,6701,6085,6352,
93598,11896,11521,10667,11130,10451,11880,7410,Not Reported,,,,,,,,,
93599,0,0,0,,Not Reported,Not Reported,,,,,,,,,,,
93600,,,,,4296,4624,4648,5253,5280,3577,,,,,,,
93601,6454,6044,3259,15,3,6,4,3,3416,156,144,214,385,785,451,287,
93602,8275,7073,6582,6130,4440,3875,3223,1437,2910,854,432,406,662,613,592,319,
93603,20995,21263,22515,23220,20189,27059,22504,21120,21933,20199,20895,20437,20807,22399,22405,20132,
93604,0,0,0,0,0,0,0,,,,,,,,,,
93607,17070,15634,17060,11400,0,0,0,,,,,,,,,,
93608,27279,29559,33886,34554,33706,35020,32993,33264,30096,26626,25577,27858,29015,28741,26832,25739,
93609,7021,6034,4471,3816,4280,5193,3959,1080,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,,,,
93610,2517,1534,1951,1116,1515,849,0,0,Not Reported,Not Reported,Not Reported,Not Reported,,,,,
93611,46890,41560,34832,32988,32684,36672,11498,1457,5838,0,,,,,,,
93613,4185468,3956852,3266563,3217938,2835753,1619544,2136959,3188162,2767994,2700890,3615854,3260878,3746988,2792244,1018548,336200,
93614,55958,50075,43204,43622,44230,48972,68206,72546,73789,71123,74423,83182,85511,79954,80478,80102,
93615,232418,240139,244480,232912,240755,192477,236798,260734,271101,283507,253496,81429,0,Not Reported,Not Reported,,
93616,15010,15729,16778,12973,13332,14952,14310,14646,14694,13203,12823,,,,,,
93617,20602,19304,20342,18878,18763,18955,16322,19830,19774,18545,18697,19877,22433,22188,20921,20654,
93618,193404,207945,212065,194466,194889,200665,198556,201523,198592,13373,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,,
93619,15080,14231,14383,,Not Reported,Not Reported,,,,,,,,,,,
93620,55122,52677,49429,46848,46867,54001,46917,49214,43731,38607,39469,40553,42810,40922,39212,38510,
93621,8328,0,,,Not Reported,Not Reported,,,,,,,,,,,
93622,0,0,0,0,0,0,0,Not Reported,Not Reported,Not Reported,Not Reported,,,,,,
93624,6240,6267,8863,6448,2554,,,,,,,,,,,,
93625,872,219,0,,Not Reported,Not Reported,,,,,,,,,,,
93626,10894,9154,8862,7679,7666,8963,7992,8063,,,,,,,,,
93628,29236,24945,25481,24560,25616,24936,9506,Not Reported,,,,,,,,,
93629,7408,7873,7627,8120,10377,10973,10890,10059,8400,8475,10218,13674,13194,11715,11830,13984,
93630,24042,21987,23301,18815,21055,22918,20299,21354,22601,21381,,,,,,,
93631,6983,6746,10744,,Not Reported,Not Reported,,,,,,,,,,,
93632,3648,3447,0,0,0,Not Reported,Not Reported,,,,,,,,,,
93633,48900,46607,45067,46289,45484,54707,45180,46345,46417,43435,43896,47790,49492,48179,40711,34496,
93634,8892,8963,7884,7722,11233,9385,8521,7968,10776,7661,7929,7540,8227,7557,5581,,
93635,,,,,,14155,17510,16203,16546,15156,15863,16347,16164,14678,10458,,
93636,8991,9550,10885,10247,13593,13669,12041,10577,16255,10876,10223,10402,9930,11347,12799,11660,
93637,81131,75946,83395,90819,122334,131147,124763,133470,130656,122977,119096,127058,127149,127269,124890,108596,
93638,5307,23591,27928,19675,23236,31362,26769,24308,19809,17371,18598,19269,18329,18870,20357,18615,
93639,9675,9192,8159,,Not Reported,Not Reported,,,,,,,,,,,
93642,15843,17739,19536,15466,2182,4163,464,400,0,,,,,,,,
93643,237671,228118,262113,277672,252529,276771,325726,317723,322084,353529,375873,353280,370048,384566,368006,342057,
93644,25827,23943,22142,17503,18015,19889,15070,16678,16390,14319,13131,13918,14579,14748,539,,
93646,2063717,2116194,2095404,1828181,1728219,2050717,1769213,1899794,2687770,2219081,2547397,2516364,2604951,2359050,2349393,2248203,
93647,21637,20499,16590,16192,13891,15736,12922,14330,14348,12278,11778,13424,13982,13900,500,,
93649,43389,34029,35847,32244,31528,33455,30675,30814,32982,24819,25224,18304,19176,23662,23069,26084,
93650,945313,902186,842969,1121765,887856,781425,842969,822236,1008617,883209,920632,907767,973217,857169,909316,819602,
93651,4196,1830,1383,,Not Reported,Not Reported,,,,,,,,,,,
93652,4701,3445,0,0,0,0,0,,,,,,,,,,
93653,30701,35571,25365,19498,17166,20090,14505,16572,13927,10556,10104,9479,10131,9636,9400,137,
93654,31475,26323,22294,29828,33310,42448,27743,27493,38008,42190,29812,31913,32760,31638,26834,26895,
93655,255,0,0,Not Reported,Not Reported,,Not Reported,,,,,,,,,,
93656,45343,48779,40076,40762,40740,46234,45292,41376,41864,39467,40245,41076,45548,42617,39561,40133,
93657,4152,4489,3924,4423,3545,3324,3325,3293,3421,3517,3689,3554,3598,3364,3074,3624,
93658,,,,,,369,1560,1967,869,932,894,342,784,254,254,168,
93659,0,0,0,0,Not Reported,0,0,,,,,,,,,,
93660,53474,59447,57854,53066,53779,55408,50541,55080,49621,47840,46556,57974,60838,50601,46682,40053,
93662,61328,63211,64065,50093,45592,51839,50016,47874,42524,37406,41007,43600,45545,39438,35448,32272,
93663,11524,13536,9138,,Not Reported,Not Reported,,,,,,,,,,,
93664,19703,18545,19519,16858,15841,17375,15161,15578,13625,12778,12843,12693,12934,11597,7218,,
93665,0,0,0,,Not Reported,Not Reported,,,,,,,,,,,
93666,33663,34329,34453,33633,31748,24628,17519,17549,17628,17634,16714,16024,16606,16228,16748,4728,
93667,5232,5738,5506,5782,5497,5508,4368,801,,,,,,,,,
93669,12360,12675,12467,12213,10514,10505,8831,8520,2283,Not Reported,Not Reported,,,,,,
93671,101263,97172,91986,92094,8256,0,0,0,Not Reported,Not Reported,Not Reported,,,,,,
93672,4197,4035,2087,0,Not Reported,Not Reported,0,,,,,,,,,,
93673,30748,29876,30240,29348,27984,30018,25728,25886,24893,23481,23353,24399,25334,24886,24388,23962,
93674,7923,6831,8106,5271,1333,479,0,0,0,0,Not Reported,,,,,,
93675,78511,75277,90959,80642,74637,76348,74466,78373,77107,75931,83264,82196,81863,88515,90306,89659,
93676,5945,0,0,0,0,0,0,,,,,,,,,,
93677,79228,80554,70878,68267,68217,83492,68582,69107,71311,64304,64714,166298,197536,189926,175070,159205,
93678,47947,53916,49052,72500,79644,75132,65560,63596,74202,72429,65259,64020,65183,67104,61388,58100,
93679,3879,3487,3508,0,0,0,0,,,,,,,,,,
93680,19771,11603,1912,,Not Reported,Not Reported,,,,,,,,,,,
93681,8950,5710,8579,6487,6609,6150,5763,5500,5528,6453,6791,6986,7301,6096,5849,3650,
93682,,,,,,8116,309779,163433,33970,336,364,201,227,84301,491135,629491,
93683,15536,11738,,,Not Reported,Not Reported,,,,,,,,,,,
93684,4480,4356,4533,,Not Reported,Not Reported,,,,,,,,,,,
93685,,,,,,,3773,1527,857,756,152,25088,174672,173700,182942,189210,
93686,89606,89958,89848,82215,80475,75465,68125,77943,78235,79794,70526,78686,79360,80650,79640,82694,
93687,,,,,,,401,1273,779,483,615,331,858,430,273,68,
93688,24817,26517,30667,36381,45324,38224,34233,30413,32244,24840,19829,21454,23645,22779,19952,19760,
93689,393,136,133,9257,8667,10834,11874,8998,8665,6449,4331,2854,3883,0,Not Reported,,
93690,9361,10472,10818,,Not Reported,Not Reported,,,,,,,,,,,
93691,,,,,,,478,1065,611,238,403,278,1017,394,186,31,
93692,3005,3410,3161,2853,2978,2419,2348,2379,2437,2070,1663,2517,2581,2432,2370,2337,
93693,8695,7435,6175,6005,4270,5370,5384,5691,34428,22226,26842,16869,22015,24666,23485,21172,
93694,,,,,,,396,1375,688,498,575,296,1015,331,282,56,
93695,16261,13656,14743,13815,14153,13563,13925,10936,1967,1404,1445,1325,1469,1506,2329,3940,
93696,54498,60385,62151,52124,65344,64515,56300,46984,32301,33025,42087,13924,Not Reported,,,,
93697,4562,5843,6124,2944,656,0,0,0,Not Reported,Not Reported,Not Reported,Not Reported,,,,,
93698,14467,14099,14168,12219,11855,13438,13559,15232,24866,29411,27453,24681,22750,18821,24639,22718,
93699,6626,8034,8041,7500,6903,6049,5773,3892,7737,6439,7824,4516,5341,6872,7359,7538,
93700,6404,6439,8003,5989,6413,4863,2903,873,Not Reported,Not Reported,Not Reported,Not Reported,,,,,
93701,4325,3399,5641,3502,3147,3295,3090,2941,4158,3610,1486,296,Not Reported,Not Reported,Not Reported,,
93702,127298,123518,132587,121935,122899,130056,127383,127295,130408,130982,132145,132406,132136,132009,131244,129582,
93703,8829,8852,8219,,Not Reported,Not Reported,,,,,,,,,,,
93704,55134,56304,57945,54107,47341,51020,58928,46178,30153,24853,21978,21661,23412,31608,29674,34759,
93705,9329,7875,8969,6984,Not Reported,Not Reported,0,,,,,,,,,,
93707,36722,35053,33885,34781,33803,33695,34599,36080,34683,34693,35812,37500,39282,40089,39942,39026,
93708,70865,77832,78721,76343,77710,81800,81065,81114,82073,81011,79640,81599,84100,83757,69660,71999,
93709,68460,77649,75699,85061,89437,99409,97349,89345,77313,88501,100752,84713,88764,69086,64788,59608,
93710,59968,65662,69137,76793,78869,81895,80142,72464,74739,81039,91828,70927,74543,53318,45890,41229,
93711,58609,1812,773,Not Reported,Not Reported,Not Reported,,,,,,,,,,,
93712,86583,86608,78551,83444,77625,73867,63007,62144,48421,53648,52815,55243,56679,56227,60724,58769,
93713,9595,9341,7689,6984,6849,7221,6445,6435,7706,7093,5872,6618,6783,5645,5231,5440,
93714,41399,42708,51041,57009,44299,45808,47922,49810,50105,50308,41989,45142,48681,42302,46415,43728,
93715,13944,19398,19276,30701,30803,44749,43298,40451,20717,14510,12968,14351,12470,12336,11800,10021,
93716,12104,12256,14976,17523,16815,15963,19328,16434,19734,18498,17366,17233,21031,23457,26777,23144,
93717,59801,51694,46013,25481,3054,3090,3049,1672,,,,,,,,,
93718,243736,223958,234895,240789,234321,236053,238288,227591,159977,129499,116886,137345,137915,180671,214667,177542,
93719,369924,397422,397936,385307,356692,310139,327781,344237,281768,331127,328182,331383,367391,328580,253322,373604,
93720,9561,9125,9501,7407,3495,3896,919,Not Reported,,,,,,,,,
93721,91548,66583,83979,56233,57343,67935,61734,47954,28440,15358,14399,14075,16682,15204,14593,13941,
93722,29943,34345,33272,23865,24304,25117,25940,25475,30819,29079,28969,30222,30088,30922,33020,32040,
93723,5855,3500,4346,3670,2904,2861,4162,4082,4017,3064,3075,3436,3487,3738,5129,5548,
93724,30883,23660,25366,31412,30236,21485,18911,22732,94294,94318,93010,8373,9051,8695,9459,9683,
93725,1371,1231,644,1203,855,404,264,320,16663,17923,18161,18188,20052,20139,20111,19961,
93726,78296,72808,73987,70919,56220,59204,49880,45801,40234,25262,20813,17666,19581,20301,18432,17640,
93727,10903,6859,0,Not Reported,Not Reported,Not Reported,,,,,,,,,,,
93728,35077,23606,5653,16845,306,0,0,0,0,0,0,0,0,0,0,0,
93729,14468,15097,13589,13855,13785,15856,13961,15473,18654,17509,14754,13070,15190,16311,15180,14786,
93730,707404,730870,585664,730397,342118,310019,253226,208067,206401,236873,270681,203045,7775,6576,6660,6267,
93731,219745,222135,268680,240098,235552,196287,192381,222153,191794,203595,206097,219510,189999,234800,233084,238564,
93732,365235,269774,354276,155557,16798,9696,3781,11240,24792,20667,11131,13685,5887,7118,4240,5200,
93733,22141,20507,16684,18377,15389,19223,14666,12388,9483,6969,7941,7434,9347,8447,9360,9349,
93734,24591,37364,49559,43916,35937,30419,32757,28348,28113,26343,29823,28079,26945,22541,22549,24738,
93735,327304,314811,319996,337266,261992,241277,276666,290770,278083,269972,308842,316567,323694,326094,300968,331919,
93736,6909,3098,2669,4819,3190,2232,2017,21164,64742,45943,31223,22436,48176,36272,16272,6046,
