account_id,year,tonnes_co2
100018,2010,81949
100018,2011,83803
100018,2012,73108
100018,2013,80979
100018,2014,19154
100019,2005,65516
100019,2006,65095
100019,2007,62908
100019,2008,55968
100019,2009,17663
100019,2010,223
100019,2012,10811
100019,2013,17962
100019,2014,59000
100019,2015,52773
100019,2016,65253
100019,2017,72485
100019,2018,59986
100019,2019,26032
100020,2005,90436
100020,2006,95722
100020,2007,96561
100020,2008,95111
100020,2009,61699
100020,2010,94981
100020,2011,95925
100020,2012,59286
100020,2013,70211
100020,2014,91146
100020,2015,84356
100020,2016,85008
100020,2017,79115
100020,2018,52850
100020,2019,50420
100020,2020,61403
100021,2005,181274
100021,2006,194096
100021,2007,191995
100021,2008,161231
100021,2009,146532
100021,2010,153802
100021,2011,168247
100021,2012,160229
100021,2013,173649
100021,2014,178968
100021,2015,155485
100021,2016,158190
100021,2017,161057
100021,2018,159186
100021,2019,119677
100021,2020,134230
100022,2005,175325
100022,2006,191910
100022,2007,189010
100022,2008,162942
100022,2009,153563
100022,2010,121704
100022,2011,150068
100022,2012,117894
100022,2013,109065
100022,2014,84005
100022,2015,79466
100022,2016,82862
100022,2017,91378
100022,2018,86584
100022,2019,69670
100022,2020,74923
100023,2005,3965
100023,2006,4019
100023,2007,5805
100023,2008,5151
100023,2009,3362
100023,2010,3247
100023,2011,1813
100023,2012,2589
100023,2013,2110
100023,2014,3050
100023,2015,2517
100023,2016,2435
100023,2017,1183
100023,2018,498
100023,2019,1510
100023,2020,94
100024,2005,98
100024,2006,425
100024,2007,773
100024,2008,318
100024,2009,100
100024,2010,544
100024,2011,224
100024,2012,294
100024,2013,60
100024,2014,127
100024,2015,75
100024,2016,389
100024,2017,78
100024,2018,53
100024,2019,10
100024,2020,7
100025,2005,1152
100025,2006,1081
100025,2007,466
100025,2008,337
100025,2009,681
100025,2010,961
100025,2011,790
100025,2012,1071
100025,2013,610
100025,2014,677
100025,2015,732
100025,2016,1221
100025,2017,545
100025,2018,976
100025,2019,400
100025,2020,314
100026,2006,4
100026,2007,13
100026,2008,4
100026,2010,3
100026,2011,7
100026,2012,2
100026,2013,6
100026,2014,5
100026,2016,11
100026,2018,10
100026,2019,4
100026,2020,4
100027,2005,30926
100027,2006,33968
100027,2007,38411
100027,2008,39701
100027,2009,25915
100027,2010,34948
100027,2011,37475
100027,2012,36847
100027,2013,30782
100027,2014,25817
100027,2015,25153
100027,2016,31275
100027,2017,34602
100027,2018,33197
100027,2019,36067
100027,2020,37893
100028,2005,1869
100028,2006,3439
100028,2007,3118
100028,2008,2377
100028,2009,1293
100028,2010,3627
100028,2011,1218
100028,2012,2493
100028,2013,383
100028,2014,975
100028,2015,2383
100028,2016,1264
100028,2017,492
100028,2018,1326
100028,2019,579
100028,2020,78
100030,2005,1851
100030,2006,2603
100030,2007,3236
100031,2005,929868
100031,2006,1262302
100031,2007,1139228
100031,2008,840554
100031,2009,626050
100031,2010,861187
100031,2011,796953
100031,2012,667604
100031,2013,609910
100031,2014,519453
100031,2015,518232
100031,2016,523147
100031,2017,531894
100031,2018,483023
100031,2019,480720
100031,2020,348244
100032,2006,18
100032,2007,164
100032,2008,1
100032,2010,133
100032,2011,4
100032,2016,3
100032,2019,13
100033,2006,21
100033,2007,151
100033,2008,3
100033,2010,36
100033,2019,1
100033,2020,12
100035,2007,43
100035,2011,14
100036,2007,133
100038,2005,5143
100038,2006,8842
100038,2007,8959
100038,2008,6448
100038,2009,5245
100038,2010,12523
100038,2011,620
100038,2012,466
100038,2013,39
100038,2014,616
100038,2015,123
100038,2016,160
100038,2017,757
100038,2018,143
100038,2019,14
100038,2020,15
100039,2012,64
100039,2015,9
100039,2017,6
100039,2020,6
100041,2010,9
100041,2011,6
100041,2012,108
100041,2014,6
100041,2019,37
100041,2020,6
100042,2005,681508
100042,2006,733493
100042,2007,635660
100042,2008,612246
100042,2009,375616
100042,2010,605609
100042,2011,598082
100042,2012,579249
100042,2013,640514
100042,2014,716104
100042,2015,716655
100042,2016,698264
100042,2017,664086
100042,2018,719168
100042,2019,702472
100042,2020,646056
100043,2005,1069476
100043,2006,1189484
100043,2007,1457663
100043,2008,767793
100043,2009,666392
100043,2010,873947
100043,2011,828526
100043,2012,440729
100043,2013,560960
100043,2014,688131
100043,2015,363183
100043,2016,348194
100043,2017,270980
100043,2018,657861
100043,2019,352052
100043,2020,187144
100044,2005,68793
100044,2006,83801
100044,2007,83989
100044,2008,71597
100044,2009,73194
100044,2010,79663
100044,2011,78456
100044,2012,75544
100044,2013,56723
100044,2014,43430
100044,2015,38165
100044,2016,43154
100044,2017,17248
100044,2018,24051
100044,2019,22048
100044,2020,26695
100045,2005,66214
100045,2006,69255
100045,2007,56871
100045,2008,61560
100045,2009,10138
100045,2010,2547
100045,2011,3873
100045,2012,2155
100045,2013,3715
100045,2014,5600
100045,2015,5753
100045,2016,4190
100045,2017,5661
100045,2018,5151
100045,2019,4741
100045,2020,5866
100046,2005,88925
100046,2006,74642
100046,2007,63437
100046,2008,64597
100046,2009,60173
100046,2010,74898
100046,2011,66489
100046,2012,68708
100046,2013,61517
100046,2014,61947
100046,2015,60253
100046,2016,61224
100046,2017,62847
100046,2018,61557
100046,2019,67482
100046,2020,63153
100047,2005,49973
100047,2006,63152
100047,2007,60935
100047,2008,36530
100047,2009,43347
100047,2010,65290
100047,2011,62360
100047,2012,48791
100047,2013,45408
100047,2014,25439
100047,2015,77905
100047,2016,75092
100047,2017,76385
100047,2018,83412
100047,2019,80337
100047,2020,86389
100048,2005,7290
100048,2006,12784
100048,2007,22008
100048,2008,18164
100048,2009,12936
100048,2010,21026
100048,2011,38657
100048,2012,41067
100048,2013,58667
100048,2014,59495
100048,2015,66784
100048,2016,64343
100048,2017,48966
100048,2018,7
100048,2019,16
100048,2020,11
100049,2005,6915
100049,2006,5879
100049,2007,3976
100049,2008,2428
100049,2009,3741
100049,2010,8496
100049,2011,5083
100049,2012,10692
100049,2013,782
100049,2014,267
100049,2015,3391
100049,2016,1991
100049,2017,1232
100049,2018,173
100049,2019,792
100049,2020,202
100050,2005,751
100050,2006,5334
100050,2007,2802
100050,2008,1193
100050,2009,2378
100050,2010,4938
100050,2011,4083
100050,2012,9726
100050,2013,832
100050,2014,1843
100050,2015,5438
100050,2016,2320
100050,2017,705
100050,2018,3307
100050,2019,2107
100050,2020,1006
100051,2009,3
100051,2010,76
100051,2011,6
100051,2012,106
100051,2013,27
100051,2015,68
100051,2016,108
100051,2017,193
100051,2018,136
100051,2019,13
100051,2020,6
100052,2005,9954
100052,2006,13998
100052,2007,11440
100052,2008,3749
100052,2009,10177
100052,2010,20054
100052,2011,16791
100052,2012,19499
100052,2013,6806
100052,2014,9205
100052,2015,12112
100052,2016,13866
100052,2017,7439
100052,2018,6217
100052,2019,2071
100052,2020,434
100053,2005,13010
100053,2006,13289
100053,2007,12415
100053,2008,5955
100053,2009,9443
100053,2010,25714
100053,2011,12019
100053,2012,18942
100053,2013,5368
100053,2014,5157
100053,2015,4444
100053,2016,7813
100053,2017,4979
100053,2018,6255
100053,2019,1776
100053,2020,309
100054,2005,5421
100054,2006,8522
100054,2007,9382
100054,2008,5556
100054,2009,4997
100054,2010,7162
100054,2011,5182
100054,2012,2401
100054,2013,1986
100054,2014,1460
100054,2015,1083
100054,2016,89
100054,2017,87
100054,2018,228
100054,2019,1612
100054,2020,300
100055,2005,3
100055,2006,46
100055,2007,11
100055,2011,2
100055,2012,61
100055,2013,21
100055,2015,43
100055,2016,3
100055,2017,105
100055,2018,1
100055,2020,21
100056,2005,5
100056,2006,3
100056,2007,5
100056,2009,15
100056,2011,2
100056,2013,31
100056,2017,34
100056,2018,245
100056,2019,107
100056,2020,256
100057,2005,33
100057,2006,1
100057,2009,15
100057,2010,1
100057,2011,3
100057,2012,358
100057,2013,12
100057,2014,37
100057,2015,91
100057,2016,26
100057,2017,141
100057,2018,39
100057,2019,54
100057,2020,25
100058,2005,11540
100058,2006,12295
100058,2007,9509
100058,2008,4149
100058,2009,7328
100058,2010,20107
100058,2011,12001
100058,2012,17885
100058,2013,7698
100058,2014,7019
100058,2015,7389
100058,2016,10725
100058,2017,8092
100058,2018,9934
100058,2019,5730
100058,2020,2925
100059,2005,10451
100059,2006,11320
100059,2007,10445
100059,2008,10110
100059,2009,9929
100059,2010,10510
100059,2011,9991
100059,2012,10024
100059,2013,9808
100059,2014,9534
100059,2015,8807
100059,2016,9321
100059,2017,10481
100059,2018,9183
100059,2019,178
100059,2020,21
100060,2005,3178
100060,2006,2860
100060,2007,4951
100060,2008,2091
